repeats,epochs,batch,output_dims,output_model,tasks,height,width,clustering,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,8,800,176,48,2,6,71949280,0,0,0,0,85031383,73688057,160933906,0,0,0,0,222523741,248123460,8042266,0,0,0,0,9492225,9768319,4846192,0,0,0,0,5252309,4934612
10,10,100,1,0,8,800,176,49,2,6,72157722,0,0,0,0,84883563,73725093,160933906,0,0,0,0,222523741,248123460,8428742,0,0,0,0,9825109,10055343,5198874,0,0,0,0,5502814,5158465
10,10,100,1,0,8,800,176,50,2,6,73314977,0,0,0,0,84500581,73841327,160933906,0,0,0,0,222523741,248123460,8443287,0,0,0,0,9833965,9984525,5129809,0,0,0,0,5438259,5119146
10,10,100,1,0,8,800,176,51,2,6,70287315,0,0,0,0,83955852,73434181,160933906,0,0,0,0,222523741,248123460,8278835,0,0,0,0,9525003,9775389,5009195,0,0,0,0,5319094,5042800
10,10,100,1,0,8,800,176,52,2,6,71995824,0,0,0,0,84336571,73671993,160933906,0,0,0,0,222523741,248123460,8380648,0,0,0,0,9852294,10016631,5108242,0,0,0,0,5465327,5129531
10,10,100,1,0,8,800,176,53,2,6,72809982,0,0,0,0,83882322,73704865,160933906,0,0,0,0,222523741,248123460,8109164,0,0,0,0,9546086,9671567,4946359,0,0,0,0,5177064,4901934
10,10,100,1,0,8,800,176,54,2,6,72878524,0,0,0,0,84275325,74031952,160933907,0,0,0,0,222523741,248123460,8400970,0,0,0,0,9813182,9950222,5182268,0,0,0,0,5355289,5044016
10,10,100,1,0,8,800,176,55,2,6,72288865,0,0,0,0,83458713,73167291,160933906,0,0,0,0,222523741,248123460,8151322,0,0,0,0,9494228,9742569,4851839,0,0,0,0,5114326,4823297
10,10,100,1,0,8,800,176,56,2,6,70703564,0,0,0,0,84267876,73876326,160933906,0,0,0,0,222523741,248123460,8356224,0,0,0,0,9785475,9917241,5129452,0,0,0,0,5371045,5026366
10,10,100,1,0,8,800,176,57,2,6,73859571,0,0,0,0,83158742,73257435,160933906,0,0,0,0,222523741,248123460,8180077,0,0,0,0,9553308,9669081,4977918,0,0,0,0,5152483,4869817
10,10,100,1,0,8,800,176,58,2,6,70062673,0,0,0,0,84021480,73503891,160933906,0,0,0,0,222523741,248123460,8372554,0,0,0,0,9618065,9778610,5219582,0,0,0,0,5375558,5007636
10,10,100,1,0,8,800,176,59,2,6,71723879,0,0,0,0,83671013,73526286,160933906,0,0,0,0,222523741,248123460,8198770,0,0,0,0,9508932,9717111,5060979,0,0,0,0,5256787,4966744
10,10,100,1,0,8,800,176,60,2,6,71371142,0,0,0,0,83877544,73793037,160933906,0,0,0,0,222523741,248123460,8391066,0,0,0,0,9787943,9957130,5108657,0,0,0,0,5411420,5092623
10,10,100,1,0,8,800,176,61,2,6,70872833,0,0,0,0,83559262,73369421,160933906,0,0,0,0,222523741,248123460,8214738,0,0,0,0,9489323,9715886,5053924,0,0,0,0,5292371,4998914
10,10,100,1,0,8,800,176,62,2,6,72707716,0,0,0,0,83279941,73822833,160933906,0,0,0,0,222523741,248123460,8493983,0,0,0,0,9775101,9884890,5229362,0,0,0,0,5360063,4979234
10,10,100,1,0,8,800,176,63,2,6,70565524,0,0,0,0,82923939,73318100,160933906,0,0,0,0,222523741,248123460,8214735,0,0,0,0,9439407,9651695,5114749,0,0,0,0,5209564,4875839
10,10,100,1,0,8,800,176,64,2,6,70304785,0,0,0,0,83959542,73552260,160933906,0,0,0,0,222523741,248123460,8392831,0,0,0,0,9650203,9820623,5221367,0,0,0,0,5290160,4934544
10,10,100,1,0,8,800,176,65,2,6,72082809,0,0,0,0,82925211,73112331,160933906,0,0,0,0,222523741,248123460,8110051,0,0,0,0,9447054,9575469,4872918,0,0,0,0,5113793,4800856
10,10,100,1,0,8,800,176,66,2,6,70693704,0,0,0,0,83490911,73422984,160933906,0,0,0,0,222523741,248123460,8389062,0,0,0,0,9761608,9928920,5176898,0,0,0,0,5344106,5056943
10,10,100,1,0,8,800,176,67,2,6,72548779,0,0,0,0,83199936,72920237,160933906,0,0,0,0,222523756,248123460,8109774,0,0,0,0,9497454,9618181,4880955,0,0,0,0,5131746,4830159
10,10,100,1,0,8,800,176,68,2,6,71839879,0,0,0,0,83922048,73639915,160933906,0,0,0,0,222523755,248123460,8367127,0,0,0,0,9720389,9898145,5187809,0,0,0,0,5313124,4994469
10,10,100,1,0,8,800,176,69,2,6,71622524,0,0,0,0,83623711,73199732,160933906,0,0,0,0,222523755,248123460,8043084,0,0,0,0,9389003,9631213,4806669,0,0,0,0,5119044,4829733
10,10,100,1,0,8,800,176,70,2,6,71329857,0,0,0,0,83945906,73634963,160933906,0,0,0,0,222523756,248123460,8405292,0,0,0,0,9704780,9953617,5183563,0,0,0,0,5363812,5059801
10,10,100,1,0,8,800,176,71,2,6,71271465,0,0,0,0,83397240,73430633,160933906,0,0,0,0,222523756,248123460,8136899,0,0,0,0,9419511,9670499,4834666,0,0,0,0,5084103,4848198
10,10,100,1,0,8,800,176,72,2,6,72011762,0,0,0,0,83737270,73464315,160933906,0,0,0,0,222523755,248123460,8398342,0,0,0,0,9699912,9931016,5184838,0,0,0,0,5341831,5062976
10,10,100,1,0,8,800,176,73,2,6,71707369,0,0,0,0,83206827,73135523,160933906,0,0,0,0,222523755,248123460,8040639,0,0,0,0,9401973,9601733,4844507,0,0,0,0,5070532,4796288
10,10,100,1,0,8,800,176,74,2,6,70825056,0,0,0,0,83233202,73351924,160933906,0,0,0,0,222523755,248123460,8213136,0,0,0,0,9423256,9578778,5096881,0,0,0,0,5192832,4886759
10,10,100,1,0,8,800,176,75,2,6,70732223,0,0,0,0,83389891,73645563,160933906,0,0,0,0,222523755,248123460,8340654,0,0,0,0,9703928,9886769,5138375,0,0,0,0,5301686,4980729
10,10,100,1,0,8,800,176,76,2,6,70933804,0,0,0,0,83644511,73731035,160933906,0,0,0,0,222523756,248123460,8011961,0,0,0,0,9472526,9645610,4857499,0,0,0,0,5145215,4839971
10,10,100,1,0,8,800,176,77,2,6,73642408,0,0,0,0,83701864,73384359,160933906,0,0,0,0,222523755,248123460,8407601,0,0,0,0,9698758,9844473,5210544,0,0,0,0,5349269,5009469
10,10,100,1,0,8,800,176,78,2,6,70488536,0,0,0,0,82951675,73270411,160933907,0,0,0,0,222523755,248123460,8070326,0,0,0,0,9392591,9586065,4871201,0,0,0,0,5068397,4810206
10,10,100,1,0,8,800,176,79,2,6,71395603,0,0,0,0,83112708,73427051,160933906,0,0,0,0,222523756,248123461,8406453,0,0,0,0,9708554,9861062,5148829,0,0,0,0,5324208,5036569
10,10,100,1,0,8,800,176,80,2,6,71762858,0,0,0,0,82832546,73097663,160933906,0,0,0,0,222523755,248123460,8249015,0,0,0,0,9398340,9603011,5165060,0,0,0,0,5162570,4890697
10,10,100,1,0,8,800,176,81,2,6,70365843,0,0,0,0,83806116,73395096,160933906,0,0,0,0,222523756,248123460,8391305,0,0,0,0,9635788,9719089,5153583,0,0,0,0,5377770,4974969
10,10,100,1,0,8,800,176,82,2,6,71846531,0,0,0,0,83018780,73513652,160933906,0,0,0,0,222523756,248123460,8284334,0,0,0,0,9470094,9700958,5119477,0,0,0,0,5239417,4927696
10,10,100,1,0,8,800,176,83,2,6,70033248,0,0,0,0,83003817,73444293,160933906,0,0,0,0,222523755,248123460,8232856,0,0,0,0,9406787,9597669,5021794,0,0,0,0,5191363,4858387
10,10,100,1,0,8,800,176,84,2,6,70840448,0,0,0,0,82677276,73700471,160933906,0,0,0,0,222523756,248123460,8234437,0,0,0,0,9439492,9631537,5139991,0,0,0,0,5176590,4836350
10,10,100,1,0,8,800,176,85,2,6,70827844,0,0,0,0,83610347,73695633,160933906,0,0,0,0,222523756,248123460,8417804,0,0,0,0,9717364,9798644,5183586,0,0,0,0,5354402,4985398
10,10,100,1,0,8,800,176,86,2,6,70200989,0,0,0,0,82942645,73500865,160933906,0,0,0,0,222523755,248123460,8406413,0,0,0,0,9688069,9851692,5222180,0,0,0,0,5268418,4954819
10,10,100,1,0,8,800,176,87,2,6,70201687,0,0,0,0,83110332,73282140,160933906,0,0,0,0,222523755,248123460,8044197,0,0,0,0,9366318,9541588,4828528,0,0,0,0,5076110,4759224
10,10,100,1,0,8,800,176,88,2,6,70484080,0,0,0,0,82978652,72956585,160933906,0,0,0,0,222523756,248123460,8367937,0,0,0,0,9636358,9829694,5232360,0,0,0,0,5321021,4975667
10,10,100,1,0,8,800,176,89,2,6,70296315,0,0,0,0,83545107,73375089,160933906,0,0,0,0,222523755,248123460,8044947,0,0,0,0,9361591,9564993,4822640,0,0,0,0,5202201,4823120
10,10,100,1,0,8,800,176,90,2,6,70123500,0,0,0,0,83556124,73633615,160933906,0,0,0,0,222523756,248123460,8404973,0,0,0,0,9633359,9772088,5210808,0,0,0,0,5347464,4975795
10,10,100,1,0,8,800,176,91,2,6,70472927,0,0,0,0,83046570,73630810,160933906,0,0,0,0,222523756,248123460,8232486,0,0,0,0,9419526,9550498,5036432,0,0,0,0,5191814,4856015
10,10,100,1,0,8,800,176,92,2,6,70189364,0,0,0,0,83537421,73575524,160933906,0,0,0,0,222523755,248123460,8366007,0,0,0,0,9677089,9738140,5196294,0,0,0,0,5347403,4966968
10,10,100,1,0,8,800,176,93,2,6,69289183,0,0,0,0,84394818,73994759,160933906,0,0,0,0,222523755,248123460,8282321,0,0,0,0,9286558,9416832,5080309,0,0,0,0,5419902,4955622
10,10,100,1,0,8,800,176,94,2,6,71310394,0,0,0,0,83372022,73627577,160933906,0,0,0,0,222523756,248123460,8425257,0,0,0,0,9689492,9891889,5205790,0,0,0,0,5342409,4983732
10,10,100,1,0,8,800,176,95,2,6,72201149,0,0,0,0,82916425,73728134,160933906,0,0,0,0,222523755,248123460,8341970,0,0,0,0,9475461,9579574,5163504,0,0,0,0,5234403,4853338
10,10,100,1,0,8,800,176,96,2,6,71507025,0,0,0,0,83386158,73507828,160933906,0,0,0,0,222523756,248123460,8429290,0,0,0,0,9687528,9837870,5246089,0,0,0,0,5294502,4943162
10,10,100,1,0,8,800,176,97,2,6,70669712,0,0,0,0,83226045,73815765,160933906,0,0,0,0,222523756,248123460,8288858,0,0,0,0,9446262,9590970,5060024,0,0,0,0,5230642,4844520
10,10,100,1,0,8,800,176,98,2,6,69695412,0,0,0,0,82772976,72958377,160933906,0,0,0,0,222523755,248123460,8219996,0,0,0,0,9401568,9591827,5088055,0,0,0,0,5249555,4889635
10,10,100,1,0,8,800,176,99,2,6,69367812,0,0,0,0,82437603,73171836,160933906,0,0,0,0,222523755,248123460,8244430,0,0,0,0,9394494,9615565,5028871,0,0,0,0,5195612,4901114
