repeats,epochs,batch,output_dims,output_model,tasks,height,width,clustering,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,8,800,176,59,2,6,74413920,0,0,0,0,82572794,72399036,125745116,0,0,0,0,195237257,233637048,8656614,0,0,0,0,9880729,9884842,5334029,0,0,0,0,5479522,5090971
10,10,100,1,0,8,800,176,60,2,6,71621194,0,0,0,0,81666707,71813053,125745116,0,0,0,0,195237256,233637047,8238027,0,0,0,0,9461648,9577223,4903616,0,0,0,0,5196544,4916275
10,10,100,1,0,8,800,176,61,2,6,73278105,0,0,0,0,81982484,72196814,125745116,0,0,0,0,195237256,233637047,8632120,0,0,0,0,9838763,9902543,5287223,0,0,0,0,5441550,5038946
10,10,100,1,0,8,800,176,62,2,6,72557536,0,0,0,0,81505200,71804522,125745117,0,0,0,0,195237257,233637049,8255453,0,0,0,0,9472171,9544362,4996117,0,0,0,0,5251097,4954506
10,10,100,1,0,8,800,176,63,2,6,71439068,0,0,0,0,82358780,72757303,125745116,0,0,0,0,195237256,233637047,8259634,0,0,0,0,9567157,9689238,4783359,0,0,0,0,5173944,4875759
10,10,100,1,0,8,800,176,64,2,6,70680716,0,0,0,0,81903943,71726323,125745117,0,0,0,0,195237256,233637047,8241414,0,0,0,0,9412813,9564758,4868561,0,0,0,0,5144750,4874332
10,10,100,1,0,8,800,176,65,2,6,71035179,0,0,0,0,81252009,71452153,125745116,0,0,0,0,195237256,233637047,8578109,0,0,0,0,9794043,9905469,5094387,0,0,0,0,5370830,5139046
10,10,100,1,0,8,800,176,66,2,6,70886234,0,0,0,0,81936993,71759502,125745116,0,0,0,0,195237256,233637047,8201980,0,0,0,0,9499437,9600465,4814060,0,0,0,0,5214536,4938855
10,10,100,1,0,8,800,176,67,2,6,72056569,0,0,0,0,81676865,71397899,125745116,0,0,0,0,195237256,233637047,8550038,0,0,0,0,9816429,9919846,5101649,0,0,0,0,5410738,5148465
10,10,100,1,0,8,800,176,68,2,6,70677364,0,0,0,0,81611097,71352990,125745116,0,0,0,0,195237256,233637047,8223868,0,0,0,0,9431046,9582673,4839445,0,0,0,0,5216130,4955075
10,10,100,1,0,8,800,176,69,2,6,71452071,0,0,0,0,81669821,71597991,125745116,0,0,0,0,195237256,233637047,8176839,0,0,0,0,9496178,9620631,4749695,0,0,0,0,5188921,4965626
10,10,100,1,0,8,800,176,70,2,6,71302398,0,0,0,0,82436851,71859436,125745116,0,0,0,0,195237256,233637047,8206949,0,0,0,0,9512837,9645003,4802972,0,0,0,0,5278881,4954450
10,10,100,1,0,8,800,176,71,2,6,71517663,0,0,0,0,81919346,71527330,125745116,0,0,0,0,195237256,233637047,8181133,0,0,0,0,9479564,9652746,4774311,0,0,0,0,5144531,4876073
