repeats,epochs,batch,output_dims,output_model,tasks,height,width,clustering,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,8,800,176,94,2,6,72425121,0,0,0,0,82671019,68627690,160933906,0,0,0,0,222523663,248123460,8252065,0,0,0,0,9636349,9683111,5021847,0,0,0,0,4561476,4241706
10,10,100,1,0,8,800,176,95,2,6,70784482,0,0,0,0,82275604,68341197,160933906,0,0,0,0,222523663,248123460,8117567,0,0,0,0,9441939,9310545,4977534,0,0,0,0,4540591,4200748
10,10,100,1,0,8,800,176,96,2,6,73399561,0,0,0,0,83457019,68727906,160933906,0,0,0,0,222523663,248123460,8291831,0,0,0,0,9584359,9614242,5040802,0,0,0,0,4664484,4273366
10,10,100,1,0,8,800,176,97,2,6,71779419,0,0,0,0,82535557,68583120,160933907,0,0,0,0,222523663,248123460,8337403,0,0,0,0,9514903,9623457,4914443,0,0,0,0,4718466,4322542
10,10,100,1,0,8,800,176,98,2,6,69853221,0,0,0,0,82933257,68176087,160933906,0,0,0,0,222523663,248123460,8103793,0,0,0,0,9341613,9345037,4844572,0,0,0,0,4654124,4322591
10,10,100,1,0,8,800,176,99,2,6,74322620,0,0,0,0,83789376,68874648,160933906,0,0,0,0,222523663,248123460,8437154,0,0,0,0,9602265,9665681,5077997,0,0,0,0,4789305,4299238
10,10,100,1,0,8,800,176,100,2,6,76452252,0,0,0,0,85059611,69317251,160933906,0,0,0,0,222523663,248123460,8528801,0,0,0,0,9686324,9584596,5095339,0,0,0,0,4949075,4514284
10,10,100,1,0,8,800,176,101,2,6,72107964,0,0,0,0,84352631,68738704,160933907,0,0,0,0,222523663,248123459,8297294,0,0,0,0,9562369,9627288,4986245,0,0,0,0,4776944,4289231
10,10,100,1,0,8,800,176,102,2,6,71654442,0,0,0,0,82698985,68198606,160933906,0,0,0,0,222523663,248123460,7983372,0,0,0,0,9291859,9242067,4979126,0,0,0,0,4646282,4298892
10,10,100,1,0,8,800,176,103,2,6,70799896,0,0,0,0,82324334,68271264,160933906,0,0,0,0,222523663,248123460,8102372,0,0,0,0,9445960,9443845,4960952,0,0,0,0,4467089,4157583
10,10,100,1,0,8,800,176,104,2,6,71566017,0,0,0,0,83483231,68617576,160933906,0,0,0,0,222523663,248123460,8174146,0,0,0,0,9419632,9395045,4863968,0,0,0,0,4639224,4325573
10,10,100,1,0,8,800,176,105,2,6,70337133,0,0,0,0,82162709,68457667,160933906,0,0,0,0,222523663,248123460,8166379,0,0,0,0,9555535,9520815,4819411,0,0,0,0,4510122,4234775
10,10,100,1,0,8,800,176,106,2,6,71362361,0,0,0,0,82304827,68491045,160933906,0,0,0,0,222523663,248123460,8018306,0,0,0,0,9411101,9384001,5021173,0,0,0,0,4611502,4256320
10,10,100,1,0,8,800,176,107,2,6,69986021,0,0,0,0,81928812,68201958,160933906,0,0,0,0,222523663,248123459,8211302,0,0,0,0,9300381,9284189,4900086,0,0,0,0,4597366,4235578
10,10,100,1,0,8,800,176,108,2,6,70948572,0,0,0,0,84115085,68631478,160933906,0,0,0,0,222523663,248123460,7996708,0,0,0,0,9416249,9372900,4996980,0,0,0,0,4694768,4385185
10,10,100,1,0,8,800,176,109,2,6,70502795,0,0,0,0,85273617,68551019,160933906,0,0,0,0,222523663,248123460,8114519,0,0,0,0,9425803,9481277,4916428,0,0,0,0,4627556,4206453
10,10,100,1,0,8,800,176,110,2,6,70961065,0,0,0,0,82586418,68545014,160933906,0,0,0,0,222523663,248123460,8210848,0,0,0,0,9531250,9498401,4782933,0,0,0,0,4556385,4279368
10,10,100,1,0,8,800,176,111,2,6,72042804,0,0,0,0,84197552,68570190,160933906,0,0,0,0,222523663,248123460,8274451,0,0,0,0,9599171,9608426,5003399,0,0,0,0,4610640,4369400
10,10,100,1,0,8,800,176,112,2,6,76123274,0,0,0,0,83387841,68445903,160933907,0,0,0,0,222523663,248123460,8475952,0,0,0,0,9490186,9353403,4969853,0,0,0,0,4711396,4237132
10,10,100,1,0,8,800,176,113,2,6,73816180,0,0,0,0,82994471,68698276,160933907,0,0,0,0,222523663,248123460,8395730,0,0,0,0,9568998,9609855,4998944,0,0,0,0,4639671,4276710
