platcode,op,repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,coro-no-prefetch-ratio-mean,coro-no-prefetch-ratio-sd,coro-prefetch-ratio-mean,coro-prefetch-ratio-sd
aw,normf32,100,10,100,2,0,4,200,168,4,0,0.9129747101581703,0.0044462547422985015,0.9653908780569591,0.005208033637383136
aw,normf32,100,10,100,2,0,8,200,160,4,0,0.9629921129744006,0.004352686127575562,1.0244113030557158,0.009457638635313782
aw,normf32,100,10,100,2,0,8,200,164,4,0,0.8648734509485463,0.0026691011936486723,0.9043400826705364,0.0021888296037329367
aw,normf32,100,10,100,2,0,8,200,168,4,0,0.8685589428915034,0.0032411417507788513,0.8958470418695456,0.003323338917641197
aw,normf64,100,10,100,2,0,4,100,80,8,0,0.9632821987716769,0.002605761319310698,1.0730195987401432,0.003253660104455263
aw,normf64,100,10,100,2,0,4,100,84,8,0,0.9596245022781329,0.0023876689686828886,1.0656428825395103,0.003119364462729141
aw,normf64,100,10,100,2,0,4,100,88,8,0,0.9726115996460196,0.003028283231122067,1.0650167246024123,0.0037144014597588837
aw,normf64,100,10,100,2,0,8,100,80,8,0,0.9544577667553956,0.006740657255981873,1.0513750484647928,0.004107526881427338
aw,normf64,100,10,100,2,0,8,100,84,8,0,0.9443108132394771,0.002549466459079988,1.0469038463750062,0.0037968064368774164
aw,normf64,100,10,100,2,0,8,100,88,8,0,0.9765544097180916,0.0037870003886732117,1.0611607976462274,0.0037073728186972073
aw,normf64,100,10,100,2,0,4,200,80,8,0,0.9920478708527161,0.003313966592152331,1.0551800066041133,0.003252789490696491
aw,normf64,100,10,100,2,0,4,200,84,8,0,0.9192447841760069,0.0034123568035083567,0.9796732005437272,0.00271216478328274
aw,normf64,100,10,100,2,0,4,200,88,8,0,0.9179047297099528,0.0022317180757028448,0.9675801778112381,0.003051758357101023
aw,normf64,100,10,100,2,0,8,200,80,8,0,0.9829433481860632,0.003805566565315554,1.0415307090308366,0.004695161143747195
aw,normf64,100,10,100,2,0,8,200,84,8,0,0.8748130582917842,0.00890480497880507,0.912554408495296,0.008351222568119744
aw,normf64,100,10,100,2,0,8,200,88,8,0,0.8796880850051991,0.0028252940273206157,0.9074065758698634,0.002262913347037224
aw,cnn,100,10,100,2,0,2,100,310,2,0,1.1206435513702504,0.004148306286539553,1.1234587063592414,0.008231626769984617
aw,cnn,100,10,100,2,0,2,100,314,2,0,1.1123705957064312,0.003406172853567616,1.1076842259122373,0.006774846570679506
aw,cnn,100,10,100,2,0,2,100,318,2,0,1.1102667735609066,0.0031689047649264743,1.1101129608826275,0.00895966885206702
aw,cnn,100,10,100,2,0,4,100,310,2,0,1.1122827849474957,0.004495086514873521,1.1147511657859248,0.004237725679242094
aw,cnn,100,10,100,2,0,4,100,314,2,0,1.1055686280692125,0.003035957633787762,1.1039291123239081,0.006144332887359896
aw,cnn,100,10,100,2,0,4,100,318,2,0,1.0989664399119665,0.0007113484583836309,1.0980403171536026,0.000645418594179037
aw,cnn,100,10,100,2,0,2,200,310,2,0,1.1173507003352172,0.0023931451101716706,1.123340385206442,0.002413521544583223
aw,cnn,100,10,100,2,0,2,200,314,2,0,1.1121584123640627,0.0026545403962836963,1.1112166250891413,0.004848082522973357
aw,cnn,100,10,100,2,0,2,200,318,2,0,1.1100626393473505,0.004284636606496587,1.1100956539202036,0.005189120803083722
aw,cnn,100,10,100,2,0,4,200,310,2,0,1.1108759319943375,0.008293200457974135,1.1176441498368066,0.008418287595561994
aw,cnn,100,10,100,2,0,4,200,314,2,0,1.104514976447024,0.0031895225658969337,1.1070996157414317,0.005079259557933857
aw,cnn,100,10,100,2,0,4,200,318,2,0,1.1031555934684019,0.004886709659773571,1.105156460523324,0.006002391004714704
aw,cnn32,100,10,100,2,0,2,200,82,4,0,0.9609797485653817,0.0018164948766104744,0.9572004042841965,0.0018148556305368176
aw,cnn32,100,10,100,2,0,2,200,86,4,0,0.9711472033054284,0.0006818287608177753,0.9613853455603742,0.0019826988077792105
aw,cnn32,100,10,100,2,0,2,200,90,4,0,0.9617461370029526,0.007279736462075165,0.9607595332519986,0.006892593909364421
aw,cnn32,100,10,100,2,0,4,200,82,4,0,0.9480082086191188,0.004071646458272176,0.9594982096216821,0.0028445877844680205
aw,cnn32,100,10,100,2,0,4,200,86,4,0,0.9580681267947938,0.003547753709957491,0.9697769411047203,0.0008341874813931133
aw,cnn32,100,10,100,2,0,4,200,90,4,0,0.9680334385849683,0.010112984339779597,0.9687284463915792,0.0028697556249385847
aw,cnn32,100,10,100,2,0,2,400,82,4,0,0.9732736444464284,0.00936534889854814,0.9757108822211219,0.007624038987696041
aw,cnn32,100,10,100,2,0,2,400,86,4,0,0.9817717284519927,0.010924013799348957,0.9770237769523537,0.007553444502067393
aw,cnn32,100,10,100,2,0,2,400,90,4,0,0.9764853269111358,0.0048508620115748635,0.9764531387104387,0.004722077210434813
aw,cnn32,100,10,100,2,0,4,400,82,4,0,0.9647161734277243,0.011850851314889818,0.9840319730382332,0.013220770082901569
aw,cnn32,100,10,100,2,0,4,400,86,4,0,0.9705943850211289,0.002962075581940122,0.985449593613977,0.0038153848442759107
aw,cnn32,100,10,100,2,0,4,400,90,4,0,0.9793846346486588,0.006738344122916011,0.9837165107880326,0.005239835664847027
aw,cnnf32,100,10,100,2,0,2,200,170,4,0,0.9550530294496614,0.010020902394205982,0.9825444726317353,0.011412497487291798
aw,cnnf32,100,10,100,2,0,2,200,174,4,0,0.9743225168266197,0.004411791916163978,0.9938656232645962,0.0021809899928130244
aw,cnnf32,100,10,100,2,0,2,200,178,4,0,0.955802126231999,0.002153675821668955,0.9739805124765175,0.0023329947600348295
aw,cnnf32,100,10,100,2,0,4,200,170,4,0,0.9404572775225103,0.008012876612540926,0.9604309265111497,0.00640306532963039
aw,cnnf32,100,10,100,2,0,4,200,174,4,0,0.9625831492461121,0.008576217894676058,0.9702310380954989,0.0077873436473114305
aw,cnnf32,100,10,100,2,0,4,200,178,4,0,0.9397394270392396,0.004713659520788212,0.9433151267908185,0.0070386352562788
aw,cnnf32,100,10,100,2,0,2,400,170,4,0,0.9557835081969104,0.004124722566691406,0.9809025016682585,0.0024500721853585885
aw,cnnf32,100,10,100,2,0,2,400,174,4,0,0.978204780864101,0.0017699884328640314,0.9965255076265762,0.002453603569023274
aw,cnnf32,100,10,100,2,0,2,400,178,4,0,0.9619909424705945,0.002070842102486546,0.9827595391801727,0.0024414088026688
aw,cnnf32,100,10,100,2,0,4,400,170,4,0,0.9449569842792136,0.0016639469338364,0.9591536631866687,0.005457468586503341
aw,cnnf32,100,10,100,2,0,4,400,174,4,0,0.9632452389828048,0.0014753462084568232,0.9727964178060524,0.0013343725075087062
aw,cnnf32,100,10,100,2,0,4,400,178,4,0,0.9476275443722124,0.010359442221281196,0.9611036492848879,0.007361897321953499
aw,cnnf64,100,10,100,2,0,2,200,82,8,0,0.9539338148725278,0.0017555580842498523,0.9757710609411658,0.0017302816271088895
aw,cnnf64,100,10,100,2,0,2,200,86,8,0,0.9544000415637575,0.002185532142382624,0.9833061248878454,0.0021105761824471627
aw,cnnf64,100,10,100,2,0,2,200,90,8,0,0.9583634324450462,0.0018982622923487894,0.9799613916272176,0.00189313211413306
aw,cnnf64,100,10,100,2,0,4,200,82,8,0,0.9360293466474972,0.005006926006906085,0.9500545834650203,0.0022293846849904173
aw,cnnf64,100,10,100,2,0,4,200,86,8,0,0.9382134393389266,0.0020177087687075794,0.9601498917109075,0.0017672909577194588
aw,cnnf64,100,10,100,2,0,4,200,90,8,0,0.9433319592845897,0.0018197017848025844,0.9569316022465404,0.001787896198672462
aw,cnnf64,100,10,100,2,0,2,400,82,8,0,0.9549737163253925,0.0015079604684098027,0.9778749526559498,0.0015533183222075223
aw,cnnf64,100,10,100,2,0,2,400,86,8,0,0.9512846160099919,0.0019274560379650646,0.9751728791089892,0.0018035819251815642
aw,cnnf64,100,10,100,2,0,2,400,90,8,0,0.9638521605143663,0.005886724364497655,0.9853553548035694,0.007358564882835551
aw,cnnf64,100,10,100,2,0,4,400,82,8,0,0.936456570542429,0.0027574763439796608,0.9466819321856138,0.0019064447861269443
aw,cnnf64,100,10,100,2,0,4,400,86,8,0,0.9435633416960423,0.0016205113734386973,0.9600813293555704,0.0017055166633828012
aw,cnnf64,100,10,100,2,0,4,400,90,8,0,0.9494867932003763,0.006078892829133042,0.964386975753513,0.007450052755584724
